areacity,latitude,longitude,year,month,day,temperature_2m,climateCondition,holidays
PINAS,-3.6829,-79.6818,2024,9,26,18.32,Nublado,0
PINAS,-3.6829,-79.6818,2024,9,27,19.43,Nublado,0
PINAS,-3.6829,-79.6818,2024,9,28,18.87,Nublado,0
PINAS,-3.6829,-79.6818,2024,9,29,19.43,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,9,30,19.84,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,1,19.47,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,2,18.74,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,3,19.67,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,4,19.79,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,5,19.39,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,6,18.88,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,7,19.2,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,8,19.05,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,9,18.73,Nublado,1
PINAS,-3.6829,-79.6818,2024,10,10,19.57,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,11,18.55,Nublado,1
PINAS,-3.6829,-79.6818,2024,10,12,19.0,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,13,19.54,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,14,19.2,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,15,19.1,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,16,19.38,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,17,18.95,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,18,19.44,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,19,19.26,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,20,19.64,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,21,20.43,Soleado,0
PINAS,-3.6829,-79.6818,2024,10,22,19.35,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,23,19.27,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,24,19.5,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,25,19.12,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,26,19.86,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,27,19.72,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,28,19.14,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,29,19.63,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,30,19.03,Nublado,0
PINAS,-3.6829,-79.6818,2024,10,31,19.61,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,1,18.02,Nublado,1
PINAS,-3.6829,-79.6818,2024,11,2,17.69,Nublado,1
PINAS,-3.6829,-79.6818,2024,11,3,19.69,Nublado,1
PINAS,-3.6829,-79.6818,2024,11,4,18.92,Nublado,1
PINAS,-3.6829,-79.6818,2024,11,5,18.59,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,6,17.91,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,7,19.37,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,8,19.47,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,9,19.55,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,10,18.82,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,11,19.84,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,12,20.01,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,13,19.65,Soleado,0
PINAS,-3.6829,-79.6818,2024,11,14,19.77,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,15,19.58,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,16,19.58,Soleado,0
PINAS,-3.6829,-79.6818,2024,11,17,19.48,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,18,19.53,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,19,18.51,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,20,18.81,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,21,19.55,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,22,20.64,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,23,18.92,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,24,19.81,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,25,19.04,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,26,19.14,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,27,18.88,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,28,19.42,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,11,29,19.23,Nublado,0
PINAS,-3.6829,-79.6818,2024,11,30,19.74,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,1,20.2,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,2,20.59,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,3,19.73,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,4,20.2,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,5,20.17,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,6,19.65,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,7,19.96,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,8,19.69,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,9,19.97,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,10,19.31,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,11,20.36,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,12,20.2,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,13,20.46,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,14,20.38,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,15,20.44,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,16,19.54,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,17,19.6,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,18,20.69,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,19,21.11,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,20,20.83,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,21,19.67,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,22,19.14,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,23,19.51,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,24,20.25,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,25,20.11,Lluvioso,1
PINAS,-3.6829,-79.6818,2024,12,26,18.7,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,27,19.57,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,28,20.92,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,29,19.32,Lluvioso,0
PINAS,-3.6829,-79.6818,2024,12,30,19.54,Nublado,0
PINAS,-3.6829,-79.6818,2024,12,31,18.64,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,22,17.37,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,23,20.24,Nublado,0
PUYO,-1.4921,-77.9778,2021,3,24,19.39,Nublado,0
PUYO,-1.4921,-77.9778,2021,3,25,20.74,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,26,19.49,Nublado,0
PUYO,-1.4921,-77.9778,2021,3,27,19.56,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,28,19.71,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,29,18.08,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,30,19.2,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,3,31,17.98,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,1,20.09,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,2,20.19,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,4,3,19.05,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,4,18.37,Soleado,0
PUYO,-1.4921,-77.9778,2021,4,5,18.78,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,6,19.3,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,7,18.26,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,8,21.47,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,9,20.58,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,10,21.11,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,11,18.85,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,12,19.2,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,13,20.63,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,14,19.42,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,15,18.06,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,16,18.5,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,17,18.75,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,18,20.52,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,19,17.81,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,20,20.19,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,21,20.35,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,22,20.68,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,23,19.79,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,24,20.88,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,25,21.15,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,26,20.3,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,27,18.66,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,28,19.98,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,4,29,18.93,Nublado,0
PUYO,-1.4921,-77.9778,2021,4,30,17.23,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,5,1,17.4,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,5,2,20.39,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,3,19.1,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,4,21.51,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,5,20.8,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,6,19.56,Soleado,0
PUYO,-1.4921,-77.9778,2021,5,7,19.91,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,8,17.82,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,9,17.61,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,10,19.05,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,11,19.66,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,12,19.48,Soleado,0
PUYO,-1.4921,-77.9778,2021,5,13,19.88,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,14,18.94,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,15,18.15,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,16,18.19,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,17,19.31,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,18,18.57,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,19,19.9,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,20,20.67,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,21,20.66,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,22,20.27,Soleado,0
PUYO,-1.4921,-77.9778,2021,5,23,19.59,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,24,19.88,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,5,25,18.08,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,26,19.2,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,27,20.27,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,28,20.77,Soleado,0
PUYO,-1.4921,-77.9778,2021,5,29,21.1,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,5,30,19.83,Nublado,0
PUYO,-1.4921,-77.9778,2021,5,31,18.46,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,1,20.71,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,2,21.05,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,3,21.08,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,4,19.76,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,5,20.11,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,6,19.09,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,7,17.67,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,8,19.69,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,9,19.53,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,10,20.8,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,11,19.91,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,12,19.27,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,13,18.06,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,14,19.93,Soleado,0
PUYO,-1.4921,-77.9778,2021,6,15,17.72,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,16,18.8,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,17,18.6,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,18,18.39,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,19,18.31,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,20,16.88,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,21,16.98,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,22,18.82,Soleado,0
PUYO,-1.4921,-77.9778,2021,6,23,18.99,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,24,19.96,Nublado,0
PUYO,-1.4921,-77.9778,2021,6,25,19.07,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,26,19.15,Soleado,0
PUYO,-1.4921,-77.9778,2021,6,27,18.98,Soleado,0
PUYO,-1.4921,-77.9778,2021,6,28,19.15,Soleado,0
PUYO,-1.4921,-77.9778,2021,6,29,18.96,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,6,30,15.85,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,1,18.05,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,2,18.65,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,3,18.23,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,4,19.57,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,5,20.03,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,6,20.96,Soleado,0
PUYO,-1.4921,-77.9778,2021,7,7,20.75,Soleado,0
PUYO,-1.4921,-77.9778,2021,7,8,18.7,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,9,18.37,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,10,18.23,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,11,19.12,Soleado,0
PUYO,-1.4921,-77.9778,2021,7,12,17.67,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,13,18.32,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,14,19.41,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,15,19.95,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,16,19.53,Soleado,0
PUYO,-1.4921,-77.9778,2021,7,17,18.8,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,18,18.5,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,19,16.88,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,20,17.58,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,21,19.12,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,22,18.84,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,23,20.66,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,24,20.17,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,25,20.12,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,26,19.04,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,27,20.33,Soleado,0
PUYO,-1.4921,-77.9778,2021,7,28,19.16,Nublado,0
PUYO,-1.4921,-77.9778,2021,7,29,18.95,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,30,16.43,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,7,31,19.19,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,1,18.0,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,2,17.45,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,3,18.93,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,4,19.76,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,5,20.75,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,6,21.33,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,7,20.73,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,8,22.09,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,9,19.88,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,8,10,19.02,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,8,11,18.4,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,12,19.18,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,13,19.6,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,14,19.37,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,15,18.83,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,16,18.63,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,17,20.02,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,18,18.43,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,19,20.64,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,20,21.16,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,21,20.75,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,22,20.61,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,23,21.58,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,24,21.02,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,25,20.55,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,26,18.93,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,27,19.51,Nublado,0
PUYO,-1.4921,-77.9778,2021,8,28,19.68,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,29,19.33,Soleado,0
PUYO,-1.4921,-77.9778,2021,8,30,18.39,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,8,31,20.67,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,1,20.35,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,2,21.1,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,3,20.75,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,4,20.74,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,5,19.91,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,6,17.51,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,7,20.78,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,8,20.05,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,9,21.04,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,10,20.05,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,11,18.78,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,12,18.4,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,13,20.91,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,14,21.63,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,15,18.15,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,16,18.2,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,17,18.64,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,18,20.66,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,19,21.3,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,20,20.89,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,21,19.24,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,22,18.35,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,23,18.1,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,24,19.09,Soleado,0
PUYO,-1.4921,-77.9778,2021,9,25,18.18,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,26,21.75,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,27,21.49,Nublado,0
PUYO,-1.4921,-77.9778,2021,9,28,21.11,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,29,20.38,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,9,30,20.75,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,1,21.05,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,2,21.18,Soleado,0
PUYO,-1.4921,-77.9778,2021,10,3,20.2,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,4,19.01,Soleado,0
PUYO,-1.4921,-77.9778,2021,10,5,19.53,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,6,19.39,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,7,19.73,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,8,21.35,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,10,9,21.17,Soleado,1
PUYO,-1.4921,-77.9778,2021,10,10,20.28,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,11,20.17,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,12,19.03,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,13,22.92,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,14,21.93,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,15,21.92,Soleado,0
PUYO,-1.4921,-77.9778,2021,10,16,19.91,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,17,20.63,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,18,21.36,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,19,19.41,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,20,20.73,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,21,20.29,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,22,20.53,Soleado,0
PUYO,-1.4921,-77.9778,2021,10,23,20.44,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,24,21.11,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,25,20.49,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,26,18.49,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,27,19.34,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,28,19.96,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,29,19.58,Nublado,0
PUYO,-1.4921,-77.9778,2021,10,30,20.28,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,10,31,20.55,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,1,20.45,Nublado,1
PUYO,-1.4921,-77.9778,2021,11,2,21.25,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,11,3,21.18,Lluvioso,1
PUYO,-1.4921,-77.9778,2021,11,4,20.66,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,5,20.25,Nublado,1
PUYO,-1.4921,-77.9778,2021,11,6,19.77,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,7,21.05,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,8,21.68,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,9,19.79,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,10,20.36,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,11,18.7,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,12,19.84,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,13,21.62,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,14,21.52,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,15,21.39,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,16,20.25,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,17,21.12,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,18,20.78,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,19,19.97,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,20,20.05,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,21,19.82,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,22,20.56,Soleado,0
PUYO,-1.4921,-77.9778,2021,11,23,20.35,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,24,20.59,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,25,18.74,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,26,20.74,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,27,20.72,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,28,22.2,Nublado,0
PUYO,-1.4921,-77.9778,2021,11,29,19.09,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,11,30,18.84,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,1,21.83,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,2,20.63,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,3,20.3,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,4,20.06,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,5,20.3,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,6,19.98,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,7,19.61,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,8,20.08,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,9,20.24,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,10,20.75,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,11,20.28,Soleado,0
PUYO,-1.4921,-77.9778,2021,12,12,21.03,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,13,20.01,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,14,19.32,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,15,20.88,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,16,19.02,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,17,18.81,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,18,18.92,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,19,21.23,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,20,20.76,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,21,21.57,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,22,21.45,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,23,21.09,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,24,21.09,Soleado,1
PUYO,-1.4921,-77.9778,2021,12,25,20.43,Nublado,1
PUYO,-1.4921,-77.9778,2021,12,26,20.75,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,27,21.45,Nublado,0
PUYO,-1.4921,-77.9778,2021,12,28,21.18,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,29,19.44,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,30,20.46,Lluvioso,0
PUYO,-1.4921,-77.9778,2021,12,31,21.86,Lluvioso,1
PUYO,-1.4921,-77.9778,2022,1,1,21.31,Nublado,1
PUYO,-1.4921,-77.9778,2022,1,2,20.63,Lluvioso,0
PUYO,-1.4921,-77.9778,2022,1,3,21.79,Lluvioso,0
PUYO,-1.4921,-77.9778,2022,1,4,22.19,Nublado,0
PUYO,-1.4921,-77.9778,2022,1,5,20.94,Nublado,0
PUYO,-1.4921,-77.9778,2022,1,6,20.89,Lluvioso,0
PUYO,-1.4921,-77.9778,2022,1,7,22.67,Soleado,0
PUYO,-1.4921,-77.9778,2022,1,8,23.06,Nublado,0
